,title,category,intro,url
139,우울전시 - 쇼미더드로잉 X 이모르 개인전,예술,"크리에이터 이모르, 그리고 자신의 우울을 용기있게 드러낸 사람들의 이야기",https://tumblbug.com/showmethedrawing
140,"삶이 불안한 당신에게 권하는 소설, <불안을 담은 캐리어>",출판,불안에서 벗어나기 위해 일상을 떠났지만 불안과 마주하게 되는 희정의 이야기를 들려드립니다.,https://tumblbug.com/epadbook
141,"업사이클링, 세상에 하나 뿐인 <텐트 파우치>",잡화,철학적인 메시지를 던지는 브랜드 <두아노미>와 텐트를 업사이클링한 브랜드 <투스>의 콜라보,https://tumblbug.com/duanomixtuus
142,지난 여행을 기억하는 저마다의 방법들.,잡화,"사진, 그림, 영수증, 티켓, 일기… 우리가 여행의 기억을 기록하는 방법들.",https://tumblbug.com/kkilokk
143,당신의 세상이 꽃이 되는 따뜻한 일러스트북 <너는 꽃>,출판,"나와 고양이, 우리의 작은 세상이 꽃으로 가득차게 되는 쪼야 작가의 행복한 일러스트북",https://tumblbug.com/zzoyabook
144,데드버튼즈의 앨범 [1] CD와 티셔츠 제작,음악,Deadbuttons (데드버튼즈)의 앨범 [1]이 CD로 제작됩니다!,https://tumblbug.com/deadbuttons1
145,"당신의 시작은 언제인가요? 시작의 달, 눈썹달 주얼리",주얼리,시작을 의미하는 초승달은 당신의 처음이었던 그 시작의 순간을 기억합니다.,https://tumblbug.com/crescent_iyagiatelier
146,중생대 생물을 담은 트럼프카드,보드게임 · TRPG,중생대 생물 이미지를 담은 카드를 만들었습니다.,https://tumblbug.com/mesozoic
147,러시아 문학 여행 에세이 <로쟈와 지바고의 길 위에서>,출판,"언택트 시대, <죄와 벌>과 <닥터 지바고>의 주인공들을 따라 러시아 여행을 떠나볼까요?",https://tumblbug.com/aprilnov
148,"세상 모든 시를 읽는다, '시zip' 기획 어떠신가요?",출판,시는 어디에서 오는 것일까. 세상의 모든 시를 한 곳에서 모아 볼 수 있는 혁신 프로젝트.,https://tumblbug.com/sizip
149,받는 사람이 깜짝 놀라는 선물 [ 3D-Art 입체액자 ],홈 · 리빙,돌선물. 백일선물. 생일선물. 개인별 주문 제작. 3D-Art 입체액자.,https://tumblbug.com/3d_art
150,"오늘, 엽서북",사진,그동안의 오늘이었던 날들을 간직한 엽서북입니다.,https://tumblbug.com/oneull
151,"친환경 디자인을 마시다, 블루범브루의 콜드브루와 바닐라시럽",푸드,인증된 깔끔한 콜드브루와 진한 바닐라시럽에 유니크한 디자인과 친환경 패키지를 더한 완성품,https://tumblbug.com/bluebomb
152,나의 365일 달력 2021,디자인 문구,"나의 1년, 365일을 한 눈에 볼 수 있는 포스터형 2021 달력입니다.",https://tumblbug.com/365days
153,일곱살 멈머 포카와 두살배기 마꼬의 귀염뽀짝 무빙웹툰,영화 · 비디오,반려견과 아기의 일상을 짧은 무빙웹툰으로 제작해 상영하는 프로젝트입니다.,https://tumblbug.com/pocamako
154,맞춤전용 중세.로판 엑스트라,웹툰 리소스,활용도 높은 맞춤전용 중세/로맨스판타지 엑스트라입니다. (웹툰마감전용 브러쉬),https://tumblbug.com/ironbutterfly01
155,세상에는 아직도 여성 영화가 더 필요하다. 영화<사각지대>,영화 · 비디오,"세상에 필요한 여성영화, <사각지대> 입니다.",https://tumblbug.com/blindspot
156,공허함에 대한 아트북 <Lost things>,출판,마음 한가운데 이유모를 허전함을 느끼는 어른들을 위한 그림책,https://tumblbug.com/losttings
157,"버려진 페트병, 공간에 아름다움을 채우다 <패브릭 포스터>",디자인,페트병을 업사이클링한 원단을 이용해 공간의 아름다움을 더하는 패브릭 포스터를 제작했습니다.,https://tumblbug.com/en_and_up
158,고전 게임의 재미를 계승한 모바일 게임 “퍼스트클로버”,디지털 게임,도트캐릭터들이 자동전투를 즐기는 SRPG 전략모바일 게임입니다.,https://tumblbug.com/httpsblognavercomkorra0621
159,"내 취향 와인을 찾기 위해, '와인 테이스팅 다이어리'",디자인 문구,"나의 취향의 와인을 찾기 위한 여정, 와인 기록장 'The Glass of Wine'",https://tumblbug.com/theglassofwine
160,<코끼리 프로젝트> 제 29회 홍익대 판화과 졸업전시,예술,홍익대 판화과 26명의 피땀눈물이 섞인 졸업작품 도록과 굿즈가 준비되어있습니다!,https://tumblbug.com/printmaking_eleproj
161,꽃다 : 귀에 꽂는 꽃 한송이 0.3CT과 천연 보석,주얼리,"귀에 꽂는 행복한 꽃 한송이 0.3CT과 천연 토파즈, 오팔 꽃 귀걸이와 이어커프 입니다",https://tumblbug.com/miatelier
162,내 지갑 속 전시회 <명화 카드 스킨>,잡화,지갑과 어울리지 않는 여러장의 카드를 하나의 디자인으로!,https://tumblbug.com/croitcardskin
163,Solitude by Wind&Wave 악보집,출판,윈드앤웨이브의 고독을 노래하는 앨범 <Solitude> 악보집을 소개합니다.,https://tumblbug.com/solitude
164,"환경보호프로젝트 ""아임쏘리""",캐릭터 · 굿즈,기후환경박사와 환.알.못이 함께 환경보호 캠페인을 벌여봅니다!,https://tumblbug.com/iamsorry
165,"즙택청약, 무이자 대추즙으로 내즙마련 하세요!",푸드,"이번 생에 내집마련, 가능할까요? 무이자 대추즙으로 내즙마련해보세요! 지금 바로 즙택청약!",https://tumblbug.com/getnezip
166,엉킴이 적어 반려견과 함께 쓰기 좋은 <친환경 유니밴드>,반려동물,"사탕수수 패키지로 간편하게 휴대하고 손목에 착용하여 더욱 오래쓰는 새로운 고무줄, 유니밴드",https://tumblbug.com/uniband
167,컬러로 널 위로할게_ 리버시블 프린트백 RE:bag,잡화,"REST, RELAX and REBOOT // 지치고 힘들었을 당신을 컬러로 위로할게요.",https://tumblbug.com/peterpilar_rebag
168,색깔이 변하는 이니셜 자수인형 '아끼',캐릭터 · 굿즈,"세상 하나뿐인 애착인형을 만듭니다.
인형이니셜자수서비스+ 색이변하는특별한심장",https://tumblbug.com/aqui
169,누구도 받고 싶지 않은 선물,영화 · 비디오,누구도 원하지 않은 선물인 치매에 대한 이야기를 풀어나가는 영화입니다.,https://tumblbug.com/greendementia
170,웹드라마 <너의 한걸음 뒤에>,영화 · 비디오,"""내가 너를 좋아해도 될까..?"" 귀신과 인간의 사랑, 하이틴 판타지로맨스 웹드라마!",https://tumblbug.com/onestep
171,아빠와 함께 만드는 나만의 종이드론,테크 · 가전,나만의 종이드론을 만들어보자!,https://tumblbug.com/paperus_paperdrone_cocodrone
172,"그들이 말하는 탈코르셋, <탈코일기> 단행본",출판,"탈코르셋을 한 사람들의 이야기, 그리고 탈코르셋을 할 사람들의 이야기.",https://tumblbug.com/offthecorsetrgrg
173,"전통한복 그대로, 어디에나 입기 좋은 오버핏 장저고리",의류,꼭 '개량'해야 하나요? 있는 그대로도 편안하고 멋진 우리옷. 기본을 지켜 만든 저고리,https://tumblbug.com/cheonghyeon
174,뽀글뽀글 저고리 점퍼<뽀고리와 캥거루>골덴 바지,의류,연희동 한복쟁이들이 만든 따뜻한 크리스마스 선물 뽀고리 점퍼와 캥거루바지,https://tumblbug.com/teterot
175,"<금목서>,<정산소종> 가을과 겨울 그 사이 어딘가의 향.",향수 · 뷰티,"가을과 겨울 사이, 향을 통한 시간의 복원.
새로운 리베르 향수 2종 단독 공개.",https://tumblbug.com/liber_perfume_2
176,새로운 마법. 액션을 위한 이펙트 시리즈,웹툰 리소스,마법. 액션을 위한 이펙트 신규 프로젝트입니다,https://tumblbug.com/hitpie07
177,"간호사가 작정하고 만든 압박스타킹, 널스노트의 <널핏>",홈 · 리빙,"간호사가 작정하고 만든 압박스타킹, 널핏",https://tumblbug.com/nurfit
178,대한 여권 케이스: 잊혀진 독립운동가 김문로 선생 알리기,캐릭터 · 굿즈,우리에게 알려지지 않은 독립운동가 '김문로 선생'을 소개하고 잊혀진 독립운동가를 기억하자.,https://tumblbug.com/passportcase
179,따뜻한 감성과 가치를 지닌 북마크 : '버드스틱',디자인 문구,폐목재가 명품이 되는 순간,https://tumblbug.com/birdstick2
180,타로리더가 되기 위해 초보에게 필요한 단 한 권의 책,출판,타로리더가 되고 싶은 초보의 시시콜콜한 고민부터 실전 해석까지 한 권으로 해결해주는 지침서,https://tumblbug.com/thetarotbook
181,응급의학과 의사들이 직접 만든 우리집 미니 응급실,홈 · 리빙,응급의학과 의사들이 직접 만든 가정용 응급키트로 내 가족의 안전한 일상을 지켜주세요.,https://tumblbug.com/doctor25
182,[공식] 핑크빈이 커져서 나타났다! 핑크빈 빈백,잡화,커어다란 핑크빈이 메이플월드 밖으로 뿅! 나와버렸다,https://tumblbug.com/pinkbeanbag
183,이동균 명인의 60년 전통 빗자루공예,홈 · 리빙,우리나라에 단 한 명 남은 전통빗자루공예 장인의 빗자루공예를 소개합니다,https://tumblbug.com/broomart
184,from death,예술,"내게 손짓하는 곳은 죽음뿐이었지만
 그 곳에도 삶의 희망은 있었다.",https://tumblbug.com/fromdeath
185,여성독립운동가 알리기 : Brochure 프로젝트 1,캐릭터 · 굿즈,독립을 위해 희생하셨던 여성 독립운동가분들을 이제부터라도 알려야 한다고 생각했습니다.,https://tumblbug.com/saera_1900
186,깊고 달콤한 꿀잠을 책임질게요.휘겔리다올리 딥-슬립 테라피,향수 · 뷰티,딥-슬립 테라피는 지치고 복잡한 일상으로인해 숙면을 취하지 못하는 분들을 위한 제품입니다.,https://tumblbug.com/deepsleep
187,움직이는 데포르메 3d 손 모델링,웹툰 리소스,클립스튜디오에서 사용 가능한 움직이는 3d 손 모델링 2D처럼 보이지만 3D랍니다.,https://tumblbug.com/3dhandmodeling
188,손쉬운 웹툰 제작을 위한 슈퍼모델비율의 3D 바디와 세트,웹툰 리소스,일러스트와 웹툰을위한 슈퍼모델비율의 바디 제작 프로젝트입니다!,https://tumblbug.com/dingdon_gbody
189,[스케치업 공작실_4] 다양한 구성의 로판 대저택 패키지,웹툰 리소스,로판에 필요한 모든 요소를 갖춘 완벽한 대저택을 소개합니다. 로판의 시작은 여기서부터!,https://tumblbug.com/palace
190,드루이드가 되고 싶은 당신을 위한 안내서,출판,"물 더 주지 않기, 더 걱정하지 않기, 그냥 가만히 앉아서 응원하기",https://tumblbug.com/druid
191,덕기네 웹툰배경-웹툰 배경 9종세트,웹툰 리소스,제프로젝트는웹툰을하시는모든분들께배경을더쉽고실용성있게하기위해만들었습니다,https://tumblbug.com/gks0608
192,"책방무사의 노랑색 노력을 소개합니다. <오늘도, 무사>",출판,올해로 4년째를 맞고 있는 <책방무사> 의 처음 일년간의 기록을 여러분께 소개합니다.,https://tumblbug.com/musatoday
193,'데미안'에게는 늘 향긋한 비누향이 났다. 데미안의 향기,향수 · 뷰티,소설 속 '데미안'에게서 풍기던 향기로운 비누향기를 현실로 만들어 보는 프로젝트입니다.,https://tumblbug.com/demian
194,웹툰배경 올인원 풀세트 10종 [주경/일몰/야경],웹툰 리소스,웹툰 작가님의 편안한 작업과 다양한 시나리오를 돕기 위한 웹툰배경 올인원 세트입니다! :D,https://tumblbug.com/mingzzup03
195,럼에 졸인 자두와 꿀에 젖은 장미의 향<RumPlum>,향수 · 뷰티,해적의 술 럼과 자두의 특별한 조화,https://tumblbug.com/rumplum
196,직접 자유롭게 움직이는 데포르메 3D 손 + 팔 + 상반신,웹툰 리소스,포즈를 자유롭게 움직이는 3D 손 (+ 도구소품 및 포즈집) + 팔 + 상반신 (상체),https://tumblbug.com/3dmasterstudio_3d_hand_arm
197,영원히 기억할게 나의 털복숭이! '반려동물 털 목걸이',주얼리,영원한 가족인 반려동물을 평생 기억하기위해 반려동물의 털을 넣어 목걸이를 만들어드립니다.,https://tumblbug.com/matisseblue
198,"한 잔의 여유에서 피어오르다, '꽃과자기 시온유리잔'",홈 · 리빙,차가운 온도에서 색이 변하는 시온 유리잔으로 청자와 백자를 모티브로 제작되었습니다.,https://tumblbug.com/sionglass
199,[달빛천사]이터널스노우 오르골보석함+실버 풀문 목걸이 세트,캐릭터 · 굿즈,[달빛천사XOST] <이터널 스노우>를 담은 오르골 보석함과 풀문 실버목걸이를 소개합니다.,https://tumblbug.com/fullmoon_musicbox
200,조선 <대갓집과 방 10종> 스케치업 배경,웹툰 리소스,<전경이 있는 대갓집 / 방 안 스튜디오 10종> 조선시대 양반가 웹툰 스케치업 배경입니다,https://tumblbug.com/20liyoung20_3
201,"마법같은 이펙트의 매력, 'FX 드로잉 가이드북2'",출판,매력적인 이펙트에 푹 빠져 보세요! 아트워크와 함께 이펙트의 응용법을 소개합니다.,https://tumblbug.com/guidefx2
202,한복 자료집 <흑요석이 그리는 한복 이야기>,출판,한복 동화 일러스트 작가 흑요석의 일러스트로 탄생한 한복 자료집,https://tumblbug.com/hanbokillustration
203,양면으로 입는 우리옷 털배자<누비와 뽀글이의 콜라보레이션>,의류,한복 털배자의 건강한 해석 - 한복한 설날 준비! 조끼로 내몸 온도 올리고 면역력 높이기,https://tumblbug.com/yium
204,[앵콜] 소매치기가 싫어하는 미토도 도난방지 방검가방,잡화,소중한 여행을 보다 완벽하게 보호하는 도난방지 방검가방으로 여행을 잃어버리지 말아요.,https://tumblbug.com/metodo_2th
205,디지털 성범죄 피해자들의 마음을 어루만지다,주얼리,디지털 성범죄의 심각성을 알리고 피해자 분들께 실질적 도움을 드리기 위해 기획되었습니다.,https://tumblbug.com/amore_love
206,분리해서 내부 세척이 가능한 'two tone 빨대',홈 · 리빙,당신과 지구를 아름답고 깨끗하게 만들어주는 실리콘 빨대,https://tumblbug.com/honestraw
207,진짜 하루만에 끝내는 포토샵,출판,포토샵 인기강사 쏘이의 [포토샵 하루만에 끝내기] 출간 프로젝트입니다.,https://tumblbug.com/0106
208,보스 장신구 : Maple spoon,주얼리,"메이플 스토리의 보스 장신구처럼, 메이플 스토리를 테마로 한 여러가지 장신구들이 나옵니다.",https://tumblbug.com/maple_spoon
209,출구없는 매력부자! 잔망루피 첫 공식 굿즈!,영화 · 비디오,잔망루피 팬들을 위해 준비했습니다 :) 잔망루피 첫 공식 굿즈 론칭!,https://tumblbug.com/zanmangloopy
210,아무도 몰랐던 조선 황실의 패턴을 허리치마로. 궁보치마,의류,19세기 말 조선의 궁궐에서 사용한 '봉황문인분보' 패턴을 리디자인해 만든 허리치마입니다.,https://tumblbug.com/danha
